exchange_trade_id,config_file_path,strategy,market,symbol,base_asset,quote_asset,timestamp,order_id,trade_type,order_type,price,amount,leverage,trade_fee,trade_fee_in_quote,position,age
4990106,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695095018000,x-XEKWYICXBSIUT605ae0dec9b4f0582,BUY,LIMIT,0.12260000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098080000000000,NIL,00:00:42
4990164,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695095089000,x-XEKWYICXSSIUT605ae147974910582,SELL,LIMIT,0.12250000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00980000'}]}",0.00980000,NIL,00:00:03
4990249,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695095303000,x-XEKWYICXSSIUT605ae1e503f690582,SELL,LIMIT,0.12250000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00980000'}]}",0.00980000,NIL,00:00:52
4990420,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695096001000,x-XEKWYICXBSIUT605ae48ed13060582,BUY,LIMIT,0.12290000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098320000000000,NIL,00:00:35
4990472,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695096085000,x-XEKWYICXBSIUT605ae4f795aca0582,BUY,LIMIT,0.12300000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098400000000000,NIL,00:00:09
4990625,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695096580000,x-XEKWYICXSSIUT605ae6cffba480582,SELL,LIMIT,0.12300000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00984000'}]}",0.00984000,NIL,00:00:09
4990669,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695096665000,x-XEKWYICXBSIUT605ae7040f7610582,BUY,LIMIT,0.12310000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098480000000000,NIL,00:00:39
4990727,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695096840000,x-XEKWYICXBSIUT605ae7a1bf9550582,BUY,LIMIT,0.12310000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098480000000000,NIL,00:00:49
4990981,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695097698000,x-XEKWYICXSSIUT605aeae8e23940582,SELL,LIMIT,0.12320000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00985600'}]}",0.00985600,NIL,00:00:27
4991012,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695097784000,x-XEKWYICXBSIUT605aeb51b50850582,BUY,LIMIT,0.12330000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098640000000000,NIL,00:00:03
4991028,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695097841000,x-XEKWYICXBSIUT605aeb86037ad0582,BUY,LIMIT,0.12330000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098640000000000,NIL,00:00:05
4991139,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695098171000,x-XEKWYICXSSIUT605aecc0b8c6f0582,SELL,LIMIT,0.12340000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00987200'}]}",0.00987200,NIL,00:00:05
4991251,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695098425000,x-XEKWYICXBSIUT605aed92af7860582,BUY,LIMIT,0.12370000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0098960000000000,NIL,00:00:39
4991423,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695098823000,x-XEKWYICXSSIUT605aef01c04830582,SELL,LIMIT,0.12390000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00991200'}]}",0.00991200,NIL,00:00:52
4991478,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695098894000,x-XEKWYICXBSIUT605aef6abb85f0582,BUY,LIMIT,0.12390000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099120000000000,NIL,00:00:13
4991747,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695099220000,x-XEKWYICXSSIUT605af0a56cb3f0582,SELL,LIMIT,0.12420000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00993600'}]}",0.00993600,NIL,00:00:09
4991899,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695099332000,x-XEKWYICXBSIUT605af10e4b0050582,BUY,LIMIT,0.12460000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099680000000000,NIL,00:00:11
4992109,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695099705000,x-XEKWYICXBSIUT605af248f08de0582,BUY,LIMIT,0.12450000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099600000000000,NIL,00:00:54
4992232,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695099966000,x-XEKWYICXSSIUT605af34f3f1cc0582,SELL,LIMIT,0.12430000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00994400'}]}",0.00994400,NIL,00:00:40
4992306,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695100261000,x-XEKWYICXSSIUT605af489e76d10582,SELL,LIMIT,0.12450000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00996000'}]}",0.00996000,NIL,00:00:05
4992588,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695100797000,x-XEKWYICXSSIUT605af66219c280582,SELL,LIMIT,0.12460000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00996800'}]}",0.00996800,NIL,00:00:46
4992663,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695100932000,x-XEKWYICXBSIUT605af6ff535e40582,BUY,LIMIT,0.12490000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099920000000000,NIL,00:00:16
4992793,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695101153000,x-XEKWYICXBSIUT605af7d1281860582,BUY,LIMIT,0.12520000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100160000000000,NIL,00:00:17
4992869,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695101193000,x-XEKWYICXBSIUT605af8059f1b10582,BUY,LIMIT,0.12520000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100160000000000,NIL,00:00:02
4993307,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695101916000,x-XEKWYICXSSIUT605afaafc9ed00582,SELL,LIMIT,0.12450000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00996000'}]}",0.00996000,NIL,00:00:10
4993386,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695102016000,x-XEKWYICXSSIUT605afb18704580582,SELL,LIMIT,0.12490000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00999200'}]}",0.00999200,NIL,n/a
4993623,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695102688000,x-XEKWYICXBSIUT605afd8dd18260582,BUY,LIMIT,0.12530000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100240000000000,NIL,00:00:12
4993740,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695103176000,x-XEKWYICXSSIUT605aff65f7aa80582,SELL,LIMIT,0.12480000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00998400'}]}",0.00998400,NIL,00:00:05
4994044,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695103962000,x-XEKWYICXSSIUT605b02446fe500582,SELL,LIMIT,0.12430000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00994400'}]}",0.00994400,NIL,00:00:21
4994387,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695105126000,x-XEKWYICXBSIUT605b0691c09e60582,BUY,LIMIT,0.12500000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100000000000000,NIL,00:00:30
4994486,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695105319000,x-XEKWYICXBSIUT605b0763824da0582,BUY,LIMIT,0.12530000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100240000000000,NIL,00:00:03
4994854,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695106166000,x-XEKWYICXSSIUT605b0a7652a940582,SELL,LIMIT,0.12510000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.01000800'}]}",0.01000800,NIL,00:00:25
4995015,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695106699000,x-XEKWYICXSSIUT605b0c82cc87c0582,SELL,LIMIT,0.12490000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00999200'}]}",0.00999200,NIL,00:00:08
4995096,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695106911000,x-XEKWYICXBSIUT605b0d549afce0582,BUY,LIMIT,0.12520000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100160000000000,NIL,00:00:00
4995127,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695107167000,x-XEKWYICXBSIUT605b0e266a93c0582,BUY,LIMIT,0.12500000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100000000000000,NIL,00:00:36
4995540,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695108168000,x-XEKWYICXSSIUT605b11d68dab20582,SELL,LIMIT,0.12430000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00994400'}]}",0.00994400,NIL,00:00:47
4995596,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695108303000,x-XEKWYICXSSIUT605b1273e8a060582,SELL,LIMIT,0.12420000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00993600'}]}",0.00993600,NIL,00:00:17
4995675,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695108546000,x-XEKWYICXSSIUT605b1345b7acf0582,SELL,LIMIT,0.12440000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00995200'}]}",0.00995200,NIL,00:00:40
4995685,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695108590000,x-XEKWYICXSSIUT605b137a2b6a90582,SELL,LIMIT,0.12440000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00995200'}]}",0.00995200,NIL,00:00:29
4995702,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695108619000,x-XEKWYICXSSIUT605b13ae9efdc0582,SELL,LIMIT,0.12440000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00995200'}]}",0.00995200,NIL,00:00:03
4995835,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695108861000,x-XEKWYICXBSIUT605b14806dcc70582,BUY,LIMIT,0.12450000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099600000000000,NIL,00:00:25
4995974,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695109464000,x-XEKWYICXSSIUT605b16c166e6f0582,SELL,LIMIT,0.12410000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00992800'}]}",0.00992800,NIL,00:00:23
4996116,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695109843000,x-XEKWYICXBSIUT605b183090f360582,BUY,LIMIT,0.12440000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099520000000000,NIL,00:00:17
4996503,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695110488000,x-XEKWYICXBSIUT605b1aa5fe74a0582,BUY,LIMIT,0.12420000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099360000000000,NIL,00:00:02
4996638,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695111038000,x-XEKWYICXBSIUT605b1cb283e740582,BUY,LIMIT,0.12460000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099680000000000,NIL,00:00:02
4996678,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695111160000,x-XEKWYICXBSIUT605b1d1b6c83c0582,BUY,LIMIT,0.12450000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099600000000000,NIL,00:00:14
4996776,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695111287000,x-XEKWYICXBSIUT605b1d84523a30582,BUY,LIMIT,0.12460000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099680000000000,NIL,00:00:31
4996964,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695111502000,x-XEKWYICXBSIUT605b1e56212e80582,BUY,LIMIT,0.12500000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100000000000000,NIL,00:00:26
4997513,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695112713000,x-XEKWYICXSSIUT605b22d813a0f0582,SELL,LIMIT,0.12460000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00996800'}]}",0.00996800,NIL,00:00:27
4997868,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695113239000,x-XEKWYICXSSIUT605b24e498cd80582,SELL,LIMIT,0.12440000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00995200'}]}",0.00995200,NIL,00:00:03
4998081,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695113721000,x-XEKWYICXSSIUT605b268836bf70582,SELL,LIMIT,0.12480000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00998400'}]}",0.00998400,NIL,00:00:45
4998148,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695113805000,x-XEKWYICXBSIUT605b26f11e5150582,BUY,LIMIT,0.12500000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100000000000000,NIL,00:00:19
4998248,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695113884000,x-XEKWYICXBSIUT605b2725993120582,BUY,LIMIT,0.12500000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100000000000000,NIL,00:00:43
4998413,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695114035000,x-XEKWYICXBSIUT605b27c2ed7a70582,BUY,LIMIT,0.12530000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100240000000000,NIL,00:00:29
4998981,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695114568000,x-XEKWYICXSSIUT605b29cf725340582,SELL,LIMIT,0.12550000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.01004000'}]}",0.01004000,NIL,00:00:12
5000345,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695115438000,x-XEKWYICXBSIUT605b2d16ae3580582,BUY,LIMIT,0.12620000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100960000000000,NIL,00:00:02
5000519,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695115583000,x-XEKWYICXBSIUT605b2d7f9582e0582,BUY,LIMIT,0.12600000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100800000000000,NIL,00:00:37
5000964,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695116084000,x-XEKWYICXSSIUT605b2f57a7abc0582,SELL,LIMIT,0.12630000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.01010400'}]}",0.01010400,NIL,00:00:43
5001169,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695116452000,x-XEKWYICXSSIUT605b30c6d18f30582,SELL,LIMIT,0.12620000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.01009600'}]}",0.01009600,NIL,00:00:26
5001519,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695116826000,x-XEKWYICXSSIUT605b3235fbcde0582,SELL,LIMIT,0.12570000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.01005600'}]}",0.01005600,NIL,00:00:15
5001767,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695117136000,x-XEKWYICXSSIUT605b333c424130582,SELL,LIMIT,0.12620000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.01009600'}]}",0.01009600,NIL,00:00:50
5002492,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695118144000,x-XEKWYICXBSIUT605b3720d58fd0582,BUY,LIMIT,0.12550000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100400000000000,NIL,00:00:13
5003372,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695119265000,x-XEKWYICXSSIUT605b3b39e90400582,SELL,LIMIT,0.12530000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.01002400'}]}",0.01002400,NIL,00:00:34
5003495,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695119324000,x-XEKWYICXSSIUT605b3b6e5350c0582,SELL,LIMIT,0.12520000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.01001600'}]}",0.01001600,NIL,00:00:38
5003631,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695119525000,x-XEKWYICXSSIUT605b3c4022e880582,SELL,LIMIT,0.12510000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.01000800'}]}",0.01000800,NIL,00:00:19
5003971,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695120452000,x-XEKWYICXBSIUT605b3fbbe3e720582,BUY,LIMIT,0.12520000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100160000000000,NIL,00:00:11
5004029,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695120554000,x-XEKWYICXSSIUT605b4024cdca10582,SELL,LIMIT,0.12510000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.01000800'}]}",0.01000800,NIL,00:00:03
5004511,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695121685000,x-XEKWYICXBSIUT605b443dc45ad0582,BUY,LIMIT,0.12460000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099680000000000,NIL,00:00:34
5004724,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695122151000,x-XEKWYICXSSIUT605b4615d62920582,SELL,LIMIT,0.12450000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00996000'}]}",0.00996000,NIL,00:00:05
5004830,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695122384000,x-XEKWYICXBSIUT605b46e7c15840582,BUY,LIMIT,0.12460000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099680000000000,NIL,00:00:18
5005054,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695123062000,x-XEKWYICXSSIUT605b495d1e8020582,SELL,LIMIT,0.12460000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00996800'}]}",0.00996800,NIL,00:00:36
5005333,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695123901000,x-XEKWYICXSSIUT605b4c6fef7d10582,SELL,LIMIT,0.12460000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'USDT', 'flat_fees': [{'token': 'USDT', 'amount': '0.00996800'}]}",0.00996800,NIL,00:00:50
5005400,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695124076000,x-XEKWYICXBSIUT605b4d41d95990582,BUY,LIMIT,0.12480000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099840000000000,NIL,00:00:05
5005439,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695124192000,x-XEKWYICXBSIUT605b4daacd46d0582,BUY,LIMIT,0.12480000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0099840000000000,NIL,00:00:11
5005533,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695124527000,x-XEKWYICXBSIUT605b4ee5464490582,BUY,LIMIT,0.12500000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100000000000000,NIL,00:00:16
5005591,bot_battle,bot_battle,binance,SEI-USDT,SEI,USDT,1695124748000,x-XEKWYICXBSIUT605b4fb72d9870582,BUY,LIMIT,0.12530000,80.00000000,1,"{'fee_type': 'DeductedFromReturns', 'percent': '0', 'percent_token': 'SEI', 'flat_fees': [{'token': 'SEI', 'amount': '0.08000000'}]}",0.0100240000000000,NIL,00:00:17
